t_s,mode,x_bridge,v_bridge,v_ref_bridge,v_cmd_bridge,F_bridge,x_trolley,v_trolley,v_ref_trolley,v_cmd_trolley,F_trolley,x_hoist,v_hoist,v_ref_hoist,L_current,theta_x_deg,theta_x_dot,theta_x_raw_deg,theta_z_deg,theta_z_dot,theta_z_raw_deg,loop_ms
8.2765,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.00,-0.9661,-0.0620,-0.9661,0.8162,0.0482,0.8162,6.07
8.2819,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.00,-0.9632,-0.0614,-0.9632,0.8070,0.0469,0.8070,5.24
8.2877,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.00,-0.9609,-0.0607,-0.9609,0.7983,0.0458,0.7983,5.75
8.2930,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.00,-0.9592,-0.0599,-0.9592,0.7944,0.0450,0.7944,5.20
8.2989,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.00,-0.9543,-0.0594,-0.9543,0.7887,0.0443,0.7887,5.83
8.3052,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.00,-0.9528,-0.0591,-0.9528,0.7852,0.0438,0.7852,6.16
8.3105,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.00,-0.9506,-0.0588,-0.9506,0.7798,0.0437,0.7798,5.22
8.3169,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.00,-0.9482,-0.0586,-0.9482,0.7757,0.0437,0.7757,6.30
8.3228,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.00,-0.9474,-0.0585,-0.9474,0.7714,0.0438,0.7714,5.71
8.3299,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.00,-0.9482,-0.0584,-0.9482,0.7684,0.0441,0.7684,6.96
8.3352,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.00,-0.9475,-0.0583,-0.9475,0.7635,0.0445,0.7635,5.16
8.3404,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.00,-0.9461,-0.0585,-0.9461,0.7575,0.0452,0.7575,5.10
8.3468,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.00,-0.9470,-0.0584,-0.9470,0.7563,0.0457,0.7563,6.40
8.3522,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.00,-0.9485,-0.0583,-0.9485,0.7530,0.0461,0.7530,5.29
8.3575,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.00,-0.9480,-0.0586,-0.9480,0.7492,0.0463,0.7492,5.21
8.3627,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.00,-0.9458,-0.0588,-0.9458,0.7497,0.0464,0.7497,5.03
8.3679,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.00,-0.9420,-0.0587,-0.9420,0.7533,0.0464,0.7533,5.12
8.3730,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.00,-0.9403,-0.0585,-0.9403,0.7524,0.0460,0.7524,5.10
8.3782,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.00,-0.9375,-0.0585,-0.9375,0.7484,0.0452,0.7484,5.06
8.3834,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.00,-0.9361,-0.0584,-0.9361,0.7431,0.0441,0.7431,5.09
8.3885,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.00,-0.9340,-0.0582,-0.9340,0.7377,0.0429,0.7377,5.06
8.3937,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.00,-0.9301,-0.0580,-0.9301,0.7355,0.0416,0.7355,5.14
8.4004,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.00,-0.9266,-0.0573,-0.9266,0.7334,0.0393,0.7334,6.56
8.4057,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.00,-0.9204,-0.0565,-0.9204,0.7270,0.0372,0.7270,5.25
8.4108,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.00,-0.9155,-0.0557,-0.9155,0.7229,0.0351,0.7229,5.02
8.4163,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.00,-0.9112,-0.0551,-0.9112,0.7182,0.0329,0.7182,5.34
8.4215,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.00,-0.9064,-0.0545,-0.9064,0.7127,0.0310,0.7127,5.14
8.4270,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.00,-0.8999,-0.0538,-0.8999,0.7079,0.0290,0.7079,5.25
8.4322,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.00,-0.8959,-0.0530,-0.8959,0.7001,0.0271,0.7001,5.14
8.4379,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.00,-0.8914,-0.0522,-0.8914,0.6962,0.0256,0.6962,5.61
8.4432,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.00,-0.8841,-0.0506,-0.8841,0.6860,0.0239,0.6860,5.23
8.4484,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.00,-0.8772,-0.0492,-0.8772,0.6793,0.0225,0.6793,5.11
8.4537,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.00,-0.8708,-0.0476,-0.8708,0.6731,0.0211,0.6731,5.15
8.4590,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.00,-0.8635,-0.0460,-0.8635,0.6708,0.0198,0.6708,5.26
8.4642,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.00,-0.8531,-0.0444,-0.8531,0.6642,0.0186,0.6642,5.09
8.4693,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.00,-0.8432,-0.0428,-0.8432,0.6562,0.0174,0.6562,5.05
8.4747,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.00,-0.8333,-0.0415,-0.8333,0.6491,0.0162,0.6491,5.29
8.4799,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.00,-0.8251,-0.0397,-0.8251,0.6383,0.0148,0.6383,5.16
8.4851,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.00,-0.8174,-0.0380,-0.8174,0.6291,0.0135,0.6291,5.08
8.4902,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.00,-0.8089,-0.0362,-0.8089,0.6195,0.0121,0.6195,5.05
8.4959,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.00,-0.7987,-0.0343,-0.7987,0.6103,0.0107,0.6103,5.58
8.5011,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.00,-0.7888,-0.0327,-0.7888,0.6020,0.0094,0.6020,5.14
8.5062,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.00,-0.7765,-0.0309,-0.7765,0.5931,0.0080,0.5931,5.01
8.5114,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.00,-0.7646,-0.0288,-0.7646,0.5829,0.0065,0.5829,5.06
8.5165,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.00,-0.7544,-0.0268,-0.7544,0.5683,0.0049,0.5683,5.06
8.5217,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.00,-0.7443,-0.0246,-0.7443,0.5547,0.0028,0.5547,5.06
8.5268,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.00,-0.7306,-0.0225,-0.7306,0.5433,0.0006,0.5433,5.04
8.5321,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.00,-0.7141,-0.0204,-0.7141,0.5318,-0.0015,0.5318,5.23
8.5373,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.00,-0.6989,-0.0183,-0.6989,0.5229,-0.0032,0.5229,5.12
8.5425,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.00,-0.6862,-0.0165,-0.6862,0.5078,-0.0046,0.5078,5.10
8.5477,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.00,-0.6736,-0.0147,-0.6736,0.4936,-0.0056,0.4936,5.10
8.5544,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.00,-0.6628,-0.0132,-0.6628,0.4789,-0.0068,0.4789,6.64
8.5597,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.00,-0.6548,-0.0120,-0.6548,0.4663,-0.0075,0.4663,5.23
8.5651,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.00,-0.6465,-0.0107,-0.6465,0.4575,-0.0079,0.4575,5.23
8.5710,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.00,-0.6328,-0.0093,-0.6328,0.4450,-0.0081,0.4450,5.88
8.5764,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.00,-0.6210,-0.0079,-0.6210,0.4319,-0.0080,0.4319,5.23
8.5825,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.00,-0.6058,-0.0067,-0.6058,0.4180,-0.0081,0.4180,6.01
8.5877,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.00,-0.5948,-0.0057,-0.5948,0.4033,-0.0080,0.4033,5.09
8.5929,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.00,-0.5805,-0.0048,-0.5805,0.0000,0.0000,0.3931,5.09
8.5980,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.00,-0.5685,-0.0039,-0.5685,0.0000,0.0000,0.3800,5.09
8.6033,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.00,-0.5575,-0.0032,-0.5575,0.0000,0.0000,0.3672,5.17
8.6084,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.00,-0.5459,-0.0025,-0.5459,0.0000,0.0000,0.3559,5.05
8.6136,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.00,-0.5343,-0.0019,-0.5343,0.0000,0.0000,0.3450,5.14
8.6189,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.00,-0.5232,-0.0011,-0.5232,0.0000,0.0000,0.3308,5.14
8.6241,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.00,-0.5129,-0.0010,-0.5129,0.0000,0.0000,0.3225,5.16
8.6293,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.00,-0.5007,-0.0008,-0.5007,0.0000,0.0000,0.3139,5.07
8.6345,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.00,-0.4898,-0.0006,-0.4898,0.0000,0.0000,0.3059,5.11
8.6396,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.00,-0.4796,-0.0004,-0.4796,0.0000,0.0000,0.2973,5.10
8.6448,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.00,-0.4685,-0.0002,-0.4685,0.0000,0.0000,0.2879,5.09
8.6499,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.00,-0.4563,-0.0002,-0.4563,0.0000,0.0000,0.2812,5.04
8.6550,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.00,-0.4488,-0.0002,-0.4488,0.0000,0.0000,0.2740,5.01
8.6601,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.00,-0.4404,-0.0002,-0.4404,0.0000,0.0000,0.2671,5.01
8.6652,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.00,-0.4277,-0.0003,-0.4277,0.0000,0.0000,0.2597,5.08
8.6704,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.00,-0.4180,-0.0002,-0.4180,0.0000,0.0000,0.2521,5.09
8.6756,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.00,-0.4096,-0.0001,-0.4096,0.0000,0.0000,0.2417,5.15
8.6810,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.00,0.0000,0.0000,-0.3988,0.0000,0.0000,0.2330,5.24
8.6865,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.00,0.0000,0.0000,-0.3883,0.0000,0.0000,0.2288,5.43
8.6929,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.00,0.0000,0.0000,-0.3810,0.0000,0.0000,0.2219,6.39
8.6985,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.00,0.0000,0.0000,-0.3706,0.0000,0.0000,0.2115,5.36
8.7038,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.00,0.0000,0.0000,-0.3618,0.0000,0.0000,0.2001,5.14
8.7090,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.00,0.0000,0.0000,-0.3543,0.0000,0.0000,0.1921,5.12
8.7142,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.00,0.0000,0.0000,-0.3449,0.0000,0.0000,0.1841,5.17
8.7194,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.00,0.0000,0.0000,-0.3367,0.0000,0.0000,0.1813,5.09
8.7246,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.00,0.0000,0.0000,-0.3267,0.0000,0.0000,0.1780,5.15
8.7298,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.00,0.0000,0.0000,-0.3153,0.0000,0.0000,0.1738,5.10
8.7349,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.00,0.0000,0.0000,-0.3046,0.0000,0.0000,0.1716,5.05
8.7401,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.00,0.0000,0.0000,-0.2956,0.0000,0.0000,0.1684,5.16
8.7454,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.00,0.0000,0.0000,-0.2840,0.0000,0.0000,0.1662,5.18
8.7508,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.00,0.0000,0.0000,-0.2749,0.0000,0.0000,0.1604,5.34
8.7562,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.00,0.0000,0.0000,-0.2644,0.0000,0.0000,0.1552,5.31
8.7619,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.00,0.0000,0.0000,-0.2526,0.0000,0.0000,0.1481,5.58
8.7675,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.00,0.0000,0.0000,-0.2411,0.0000,0.0000,0.1400,5.55
8.7729,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.00,0.0000,0.0000,-0.2289,0.0000,0.0000,0.1369,5.29
8.7782,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.00,0.0000,0.0000,-0.2175,0.0000,0.0000,0.1286,5.22
8.7835,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.00,0.0000,0.0000,-0.2042,0.0000,0.0000,0.1190,5.18
8.7888,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.00,0.0000,0.0000,-0.1910,0.0000,0.0000,0.1076,5.22
8.7940,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.00,0.0000,0.0000,-0.1742,0.0000,0.0000,0.0960,5.15
8.7992,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.00,0.0000,0.0000,-0.1598,0.0000,0.0000,0.0868,5.07
8.8043,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.00,0.0000,0.0000,-0.1455,0.0000,0.0000,0.0805,5.03
8.8095,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.00,0.0000,0.0000,-0.1329,0.0000,0.0000,0.0731,5.12
8.8149,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.00,0.0000,0.0000,-0.1201,0.0000,0.0000,0.0679,5.34
8.8203,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.00,0.0000,0.0000,-0.1054,0.0000,0.0000,0.0561,5.32
8.8260,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.00,0.0000,0.0000,-0.0932,0.0000,0.0000,0.0475,5.62
8.8314,MANUAL,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.00,0.0000,0.0000,-0.0844,0.0000,0.0000,0.0397,5.24
